Numer pojazdu,Nazwa pojazdu,Numer rejestracyjny,Numer kierowcy,Nazwisko kierowcy,ID pracownika,Czas rozpoczęcia,Przesunięcie strefy czasowej,Strefa czasowa,Status,Szerokość geograficzna,Długość geograficzna,Adres,Miasto,Województwo,Kod pocztowy,Prędkość,Ograniczenie prędkości,Nagłówek,Drogomierz,Czas delta,Czas delta (w sekundach),Odległość Delta,Zakumulowany czas,Łączny czas (w sekundach),Zakumulowana odległość,Numery ID miejsca,Nazwy miejsca,Zapłon,Dzienna zakumulowana odległość,ESN,Jest zasobem,Typ paliwa
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:22:59,1,CET,Koniec biegu jałowego,53.128174,18.061657,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,5,,Południowy zachód,"74741,39",00m 10S,10,0,105G 47m 39S,380859,"1927,94",,,Zapłon włączony,0,4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:25:00,1,CET,Start biegu jałowego,53.127637,18.060754,"Karola Szajnochy 11, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Południe,"74741,48",00m 01S,1,0,105G 47m 40S,380860,"1928,04",,,Zapłon włączony,"0,1",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:29:43,1,CET,Koniec biegu jałowego,53.127785,18.060954,"Karola Szajnochy 13, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,9,,Północny wschód,"74741,48",00m 14S,14,0,105G 47m 54S,380874,"1928,04",,,Zapłon włączony,"0,1",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:30:50,1,CET,Zapłon wyłączony,53.128125,18.061746,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,"74741,61",00m 07S,7,0,105G 48m 01S,380881,"1928,16",,,Zapłon włączony,"0,22",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:34:36,1,CET,Zapłon włączony,53.128139,18.061655,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Wschód,"74741,61",03m 46S,226,0,105G 51m 47S,381107,"1928,16",,,Zapłon włączony,"0,22",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:34:36,1,CET,Start biegu jałowego,53.128139,18.061655,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Wschód,"74741,61",00m 00S,0,0,105G 51m 47S,381107,"1928,16",,,Zapłon włączony,"0,22",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:37:23,1,CET,Koniec biegu jałowego,53.128098,18.061711,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,5,,Zachód,"74741,61",00m 17S,17,0,105G 52m 04S,381124,"1928,17",,,Zapłon włączony,"0,23",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:39:20,1,CET,Start biegu jałowego,53.129011,18.065004,"Fabryczna 21, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,,,Północ,"74741,98",00m 27S,27,0,105G 52m 31S,381151,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:39:35,1,CET,Koniec biegu jałowego,53.129011,18.065004,"Fabryczna 21, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,0,,Północ,"74741,98",00m 00S,0,0,105G 52m 31S,381151,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:39:35,1,CET,Zapłon wyłączony,53.129011,18.065004,"Fabryczna 21, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,,,Północ,"74741,98",00m 00S,0,0,105G 52m 31S,381151,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:45:16,1,CET,Zapłon włączony,53.129071,18.065022,"Fabryczna 16, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,,,Północ,"74741,98",05m 41S,341,0,105G 58m 12S,381492,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:45:16,1,CET,Start biegu jałowego,53.129071,18.065022,"Fabryczna 16, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,,,Północ,"74741,98",00m 00S,0,0,105G 58m 12S,381492,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:45:41,1,CET,Koniec biegu jałowego,53.129094,18.065037,"Fabryczna 16, 85-741 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-741,5,,Północ,"74741,98",00m 00S,0,0,105G 58m 12S,381492,"1928,54",,,Zapłon włączony,"0,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:46:52,1,CET,Start biegu jałowego,53.129418,18.065064,"Fabryczna 23, 85-726 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-726,,,Północ,"74742,02",00m 11S,11,0,105G 58m 23S,381503,"1928,57",,,Zapłon włączony,"0,63",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:51:13,1,CET,Koniec biegu jałowego,53.12939,18.065044,"Fabryczna 23, 85-726 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-726,4,,Południe,"74742,02",00m 22S,22,0,105G 58m 45S,381525,"1928,58",,,Zapłon włączony,"0,63",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:56:10,1,CET,Start biegu jałowego,53.126338,18.084102,"Fordońska 156-160, 85-752 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-752,,,Wschód,"74744,25",00m 27S,27,0,105G 59m 12S,381552,"1930,81",,,Zapłon włączony,"2,87",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 08:56:58,1,CET,Koniec biegu jałowego,53.126314,18.084209,"Fordońska 160, 85-752 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-752,8,,Północny wschód,"74744,26",00m 19S,19,0,105G 59m 31S,381571,"1930,81",,,Zapłon włączony,"2,87",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 09:28:34,1,CET,Start biegu jałowego,52.994425,18.46705,"Długa 2, 87-100 Cierpice, Poland",Cierpice,Kujawsko-Pomorskie,87-100,,,Południowy wschód,"74777,03",00m 06S,6,0,105G 59m 37S,381577,"1963,59",,,Zapłon włączony,"35,65",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 09:33:40,1,CET,Koniec biegu jałowego,52.994327,18.467129,"Długa 2, 87-100 Cierpice, Poland",Cierpice,Kujawsko-Pomorskie,87-100,10,,Południowy wschód,"74777,03",00m 07S,7,0,105G 59m 44S,381584,"1963,59",,,Zapłon włączony,"35,65",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 09:34:45,1,CET,Start biegu jałowego,52.99423,18.46735,"Długa 2, 87-100 Cierpice, Poland",Cierpice,Kujawsko-Pomorskie,87-100,,,Południowy wschód,"74777,05",00m 05S,5,0,105G 59m 49S,381589,"1963,61",,,Zapłon włączony,"35,67",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 09:34:46,1,CET,Koniec biegu jałowego,52.99423,18.46735,"Długa 2, 87-100 Cierpice, Poland",Cierpice,Kujawsko-Pomorskie,87-100,0,,Południowy wschód,"74777,05",00m 00S,0,0,105G 59m 49S,381589,"1963,61",,,Zapłon włączony,"35,67",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 12:13:48,1,CET,Start biegu jałowego,50.903202,18.938134,"DW492 12, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Południowy wschód,"75079,81",00m 15S,15,0,106G 00m 04S,381604,"2266,37",,,Zapłon włączony,"338,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 12:15:47,1,CET,Koniec biegu jałowego,50.903216,18.9381,"DW492 12, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,3,,Północny zachód,"75079,81",00m 00S,0,0,106G 00m 04S,381604,"2266,37",,,Zapłon włączony,"338,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 12:23:38,1,CET,Start biegu jałowego,50.914073,18.90368,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny zachód,"75083,21",00m 21S,21,0,106G 00m 25S,381625,"2269,76",,,Zapłon włączony,"341,82",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 12:23:39,1,CET,Koniec biegu jałowego,50.914073,18.90368,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,0,,Północny zachód,"75083,21",00m 00S,0,0,106G 00m 25S,381625,"2269,76",,,Zapłon włączony,"341,82",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 12:26:06,1,CET,Zapłon wyłączony,50.914791,18.902379,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny wschód,"75083,56",00m 28S,28,"0,09",106G 00m 53S,381653,"2270,11",,,Zapłon włączony,"342,17",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:21:02,1,CET,Zapłon włączony,50.914791,18.902379,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny wschód,"75083,56",54m 56S,3296,0,106G 55m 49S,384949,"2270,11",,,Zapłon włączony,"342,17",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:21:02,1,CET,Start biegu jałowego,50.914791,18.902379,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny wschód,"75083,56",00m 00S,0,0,106G 55m 49S,384949,"2270,11",,,Zapłon włączony,"342,17",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:21:21,1,CET,Koniec biegu jałowego,50.914698,18.902307,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,5,,Południowy zachód,"75083,56",00m 00S,0,0,106G 55m 49S,384949,"2270,11",,,Zapłon włączony,"342,17",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:23:43,1,CET,Zapłon wyłączony,50.913141,18.901709,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny zachód,"75084,21",00m 22S,22,"0,09",106G 56m 11S,384971,"2270,77",,,Zapłon włączony,"342,83",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:30:18,1,CET,Zapłon włączony,50.913141,18.901709,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny zachód,"75084,21",06m 35S,395,0,107G 02m 46S,385366,"2270,77",,,Zapłon włączony,"342,83",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:30:18,1,CET,Start biegu jałowego,50.913141,18.901709,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny zachód,"75084,21",00m 00S,0,0,107G 02m 46S,385366,"2270,77",,,Zapłon włączony,"342,83",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:30:25,1,CET,Koniec biegu jałowego,50.913173,18.901619,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,6,,Północny zachód,"75084,21",00m 00S,0,0,107G 02m 46S,385366,"2270,77",,,Zapłon włączony,"342,83",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:31:42,1,CET,Start biegu jałowego,50.913382,18.901016,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Północny zachód,"75084,26",00m 17S,17,0,107G 03m 03S,385383,"2270,82",,,Zapłon włączony,"342,88",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:36:38,1,CET,Koniec biegu jałowego,50.913383,18.900954,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,4,,Południowy wschód,"75084,26",00m 27S,27,0,107G 03m 30S,385410,"2270,82",,,Zapłon włączony,"342,88",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:40:42,1,CET,Zapłon wyłączony,50.903099,18.928649,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Południe,"75086,67",00m 04S,4,0,107G 03m 34S,385414,"2273,22",,,Zapłon włączony,"345,28",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:48:59,1,CET,Zapłon włączony,50.903099,18.928649,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Południe,"75086,67",08m 17S,497,0,107G 11m 51S,385911,"2273,22",,,Zapłon włączony,"345,28",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:48:59,1,CET,Start biegu jałowego,50.903099,18.928649,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,,,Południe,"75086,67",00m 00S,0,0,107G 11m 51S,385911,"2273,22",,,Zapłon włączony,"345,28",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 13:57:57,1,CET,Koniec biegu jałowego,50.903095,18.928643,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,Województwo Śląskie,42-100,4,,Południe,"75086,67",00m 29S,29,0,107G 12m 20S,385940,"2273,22",,,Zapłon włączony,"345,28",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 16:57:58,1,CET,Start biegu jałowego,51.759358,18.077866,"Poznańska 2, 62-800 Kalisz, Poland",Kalisz,Wielkopolskie,62-800,,,Północny zachód,"75357,48",00m 13S,13,0,107G 12m 33S,385953,"2544,04",,,Zapłon włączony,"616,1",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 16:58:38,1,CET,Koniec biegu jałowego,51.759392,18.077822,"Poznańska 2, 62-800 Kalisz, Poland",Kalisz,Wielkopolskie,62-800,7,,Północny zachód,"75357,48",00m 11S,11,0,107G 12m 44S,385964,"2544,04",,,Zapłon włączony,"616,1",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 17:50:58,1,CET,Zapłon wyłączony,51.832871,17.439864,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,97",00m 09S,9,0,107G 12m 53S,385973,"2595,53",,,Zapłon włączony,"667,59",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 17:52:13,1,CET,Zapłon włączony,51.832871,17.439864,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,97",01m 15S,75,0,107G 14m 08S,386048,"2595,53",,,Zapłon włączony,"667,59",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 17:52:13,1,CET,Start biegu jałowego,51.832871,17.439864,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,97",00m 00S,0,0,107G 14m 08S,386048,"2595,53",,,Zapłon włączony,"667,59",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 17:52:15,1,CET,Koniec biegu jałowego,51.832841,17.439809,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,7,,Zachód,"75408,97",00m 00S,0,0,107G 14m 08S,386048,"2595,53",,,Zapłon włączony,"667,59",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 17:52:23,1,CET,Zapłon wyłączony,51.832831,17.439676,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,98",00m 00S,0,0,107G 14m 08S,386048,"2595,54",,,Zapłon włączony,"667,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 18:43:23,1,CET,Zapłon włączony,51.832924,17.439554,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,98",51m 00S,3060,0,108G 05m 08S,389108,"2595,54",,,Zapłon włączony,"667,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 18:43:23,1,CET,Start biegu jałowego,51.832924,17.439554,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,,,Zachód,"75408,98",00m 00S,0,0,108G 05m 08S,389108,"2595,54",,,Zapłon włączony,"667,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 18:43:42,1,CET,Koniec biegu jałowego,51.832802,17.439616,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,Wielkopolskie,63-720,3,,Wschód,"75408,98",00m 00S,0,0,108G 05m 08S,389108,"2595,54",,,Zapłon włączony,"667,6",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 20:02:03,1,CET,Start biegu jałowego,52.507244,17.472999,"MOP Łubowo, Łubowo 165, 62-260, Poland",Łubowo,Wielkopolskie,62-260,,,Północny wschód,"75504,56",00m 15S,15,0,108G 05m 23S,389123,"2691,12",,,Zapłon włączony,"763,18",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 20:02:57,1,CET,Koniec biegu jałowego,52.507297,17.473024,"MOP Łubowo, Łubowo 165, 62-260, Poland",Łubowo,Wielkopolskie,62-260,6,,Północny wschód,"75504,57",00m 25S,25,0,108G 05m 48S,389148,"2691,12",,,Zapłon włączony,"763,18",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 20:04:04,1,CET,Start biegu jałowego,52.507286,17.473248,"MOP Łubowo, Łubowo 165, 62-260, Poland",Łubowo,Wielkopolskie,62-260,,,Południowy wschód,"75504,58",00m 07S,7,0,108G 05m 55S,389155,"2691,14",,,Zapłon włączony,"763,2",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 20:08:05,1,CET,Koniec biegu jałowego,52.507301,17.473251,"MOP Łubowo, Łubowo 165, 62-260, Poland",Łubowo,Wielkopolskie,62-260,3,,Północny zachód,"75504,58",00m 02S,2,0,108G 05m 57S,389157,"2691,14",,,Zapłon włączony,"763,2",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-11 21:06:05,1,CET,Zapłon wyłączony,52.904142,18.141403,"Szosa Bydgoska 64, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północny wschód,"75584,83",00m 13S,13,0,108G 06m 10S,389170,"2771,39",,,Zapłon włączony,"843,45",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:36:31,1,CET,Zapłon włączony,52.904158,18.141354,"Szosa Bydgoska 64, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północ,"75584,83",9G 30m 26S,34226,0,9G 30m 26S,34226,"2771,39",,,Zapłon włączony,0,4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:36:31,1,CET,Start biegu jałowego,52.904158,18.141354,"Szosa Bydgoska 64, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północ,"75584,83",00m 00S,0,0,9G 30m 26S,34226,"2771,39",,,Zapłon włączony,0,4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:36:42,1,CET,Koniec biegu jałowego,52.904101,18.141355,"Szosa Bydgoska 64, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,7,,Południowy zachód,"75584,83",00m 00S,0,0,9G 30m 26S,34226,"2771,39",,,Zapłon włączony,0,4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:38:18,1,CET,Zapłon wyłączony,52.90476,18.145257,"DW284 39-37, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północny zachód,"75585,32",00m 06S,6,"0,01",9G 30m 32S,34232,"2771,88",,,Zapłon włączony,"0,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:40:14,1,CET,Zapłon włączony,52.90476,18.145264,"DW284 39-37, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północny zachód,"75585,32",01m 56S,116,0,9G 32m 28S,34348,"2771,88",,,Zapłon włączony,"0,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:40:14,1,CET,Start biegu jałowego,52.90476,18.145264,"DW284 39-37, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,,,Północny zachód,"75585,32",00m 00S,0,0,9G 32m 28S,34348,"2771,88",,,Zapłon włączony,"0,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 06:40:29,1,CET,Koniec biegu jałowego,52.904789,18.145175,"DW284 39-37, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,Kujawsko-Pomorskie,88-180,6,,Zachód,"75585,32",00m 00S,0,0,9G 32m 28S,34348,"2771,88",,,Zapłon włączony,"0,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:11:23,1,CET,Start biegu jałowego,53.116327,18.033847,"E261 108, Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,89,,,Północny wschód,"75613,32",00m 24S,24,0,9G 32m 52S,34372,"2799,88",,,Zapłon włączony,"28,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:11:24,1,CET,Koniec biegu jałowego,53.116327,18.033847,"E261 108, Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,89,0,,Północny wschód,"75613,32",00m 00S,0,0,9G 32m 52S,34372,"2799,88",,,Zapłon włączony,"28,49",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:18:31,1,CET,Zapłon wyłączony,53.128164,18.061892,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Zachód,"75617,26",00m 08S,8,0,9G 33m 00S,34380,"2803,81",,,Zapłon włączony,"32,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:49:54,1,CET,Zapłon włączony,53.128344,18.061892,"Karola Szajnochy 14b, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Południowy zachód,"75617,26",31m 23S,1883,0,10G 04m 23S,36263,"2803,81",,,Zapłon włączony,"32,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:49:54,1,CET,Start biegu jałowego,53.128344,18.061892,"Karola Szajnochy 14b, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Południowy zachód,"75617,26",00m 00S,0,0,10G 04m 23S,36263,"2803,81",,,Zapłon włączony,"32,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:51:40,1,CET,Koniec biegu jałowego,53.128239,18.0618,"Karola Szajnochy 14b, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,6,,Zachód,"75617,26",00m 16S,16,0,10G 04m 39S,36279,"2803,81",,,Zapłon włączony,"32,43",4635382328,0,Nie ustawiono
CB 143NJ,3. Berlingo O. Kozłowski,CB 143NJ,,,,2023-04-12 07:52:52,1,CET,Start biegu jałowego,53.127982,18.061924,"Karola Szajnochy 14A, 85-738 Bydgoszcz, Poland",Bydgoszcz,Kujawsko-Pomorskie,85-738,,,Wschód,"75617,3",00m 12S,12,0,10G 04m 51S,36291,"2803,86",,,Zapłon włączony,"32,47",4635382328,0,Nie ustawiono
